# Model:
# Number_of_Rigid_Bodies:1
# Number_of_Frames:376
# Sampling_Frequency:100

# ***** Coordinates [m] *****
# Frame,Time,Body_1_X,Body_1_Y,Body_1_Ux,Body_1_Uy
356.0,3.56,-0.0,0.0,0.0,0.0
357.0,3.57,-0.0,0.0,0.0,0.0
358.0,3.58,-0.0,0.0,0.0,0.0
359.0,3.59,-0.0,0.0,0.0,0.0
360.0,3.6,-0.0,0.0,0.0,0.0
361.0,3.61,-0.0,0.0,0.0,0.0
362.0,3.62,-0.0,0.0,0.0,0.0
363.0,3.63,-0.0,0.0,0.0,0.0
364.0,3.64,-0.0,0.0,0.0,0.0
365.0,3.65,-0.0,0.0,0.0,0.0
366.0,3.66,-0.0,0.0,0.0,0.0
367.0,3.67,-0.0,0.0,0.0,0.0
368.0,3.68,-0.0,0.0,0.0,0.0
369.0,3.69,-0.0,0.0,0.0,0.0
370.0,3.7,-0.0,0.0,0.0,0.0
371.0,3.71,-0.0,0.0,0.0,0.0
372.0,3.72,-0.0,0.0,0.0,0.0
373.0,3.73,-0.0,0.0,0.0,0.0
374.0,3.74,-0.0,0.0,0.0,0.0
375.0,3.75,-0.0,0.0,0.0,0.0

# ***** Angles [deg] *****
# Frame,Time,Body_1_Abs_Angle
0.0,0.0,45.0
1.0,0.01,45.0
2.0,0.02,45.0
3.0,0.03,45.0
4.0,0.04,45.0
5.0,0.05,45.0
6.0,0.06,45.0
7.0,0.07,45.0
8.0,0.08,45.0
9.0,0.09,45.0
10.0,0.1,45.0
11.0,0.11,45.0
12.0,0.12,45.0
13.0,0.13,45.0
14.0,0.14,45.0
15.0,0.15,45.0
16.0,0.16,45.0
17.0,0.17,45.0
18.0,0.18,45.0
19.0,0.19,45.0
20.0,0.2,45.0
21.0,0.21,45.0
22.0,0.22,45.0
23.0,0.23,45.0
24.0,0.24,45.0
25.0,0.25,45.0
26.0,0.26,45.0
27.0,0.27,45.0
28.0,0.28,45.0
29.0,0.29,45.0
30.0,0.3,-135.0
31.0,0.31,-135.0
32.0,0.32,-135.0
33.0,0.33,-135.0
34.0,0.34,-135.0
35.0,0.35,-135.0
36.0,0.36,-135.0
37.0,0.37,-135.0
38.0,0.38,-135.0
39.0,0.39,-135.0
40.0,0.4,-135.0
41.0,0.41,-135.0
42.0,0.42,-135.0
43.0,0.43,-135.0
44.0,0.44,-135.0
45.0,0.45,-135.0
46.0,0.46,-135.0
47.0,0.47,-135.0
48.0,0.48,-135.0
49.0,0.49,-135.0
50.0,0.5,-135.0
51.0,0.51,-135.0
52.0,0.52,-135.0
53.0,0.53,-135.0
54.0,0.54,-135.0
55.0,0.55,-135.0
56.0,0.56,-135.0
57.0,0.57,-135.0
58.0,0.58,-135.0
59.0,0.59,-135.0
60.0,0.6,-135.0
61.0,0.61,-135.0
62.0,0.62,-135.0
63.0,0.63,45.0
64.0,0.64,45.0
65.0,0.65,45.0
66.0,0.66,45.0
67.0,0.67,45.0
68.0,0.68,45.0
69.0,0.69,45.0
70.0,0.7,45.0
71.0,0.71,45.0
72.0,0.72,45.0
73.0,0.73,45.0
74.0,0.74,45.0
75.0,0.75,45.0
76.0,0.76,45.0
77.0,0.77,45.0
78.0,0.78,45.0
79.0,0.79,45.0
80.0,0.8,45.0
81.0,0.81,45.0
82.0,0.82,45.0
83.0,0.83,45.0
84.0,0.84,45.0
85.0,0.85,45.0
86.0,0.86,-135.0
87.0,0.87,-135.0
88.0,0.88,-135.0
89.0,0.89,-135.0
90.0,0.9,-135.0
91.0,0.91,-135.0
92.0,0.92,-135.0
93.0,0.93,-135.0
94.0,0.94,-135.0
95.0,0.95,-135.0
96.0,0.96,-135.0
97.0,0.97,-135.0
98.0,0.98,-135.0
99.0,0.99,-135.0
100.0,1.0,-135.0
101.0,1.01,-135.0
102.0,1.02,-135.0
103.0,1.03,-135.0
104.0,1.04,-135.0
105.0,1.05,-135.0
106.0,1.06,-135.0
107.0,1.07,-135.0
108.0,1.08,-135.0
109.0,1.09,45.0
110.0,1.1,45.0
111.0,1.11,45.0
112.0,1.12,45.0
113.0,1.13,45.0
114.0,1.14,45.0
115.0,1.15,45.0
116.0,1.16,45.0
117.0,1.17,45.0
118.0,1.18,45.0
119.0,1.19,45.0
120.0,1.2,45.0
121.0,1.21,45.0
122.0,1.22,45.0
123.0,1.23,45.0
124.0,1.24,45.0
125.0,1.25,45.0
126.0,1.26,45.0
127.0,1.27,45.0
128.0,1.28,45.0
129.0,1.29,45.0
130.0,1.3,45.0
131.0,1.31,45.0
132.0,1.32,45.0
133.0,1.33,45.0
134.0,1.34,45.0
135.0,1.35,45.0
136.0,1.36,45.0
137.0,1.37,45.0
138.0,1.38,-135.0
139.0,1.39,-135.0
140.0,1.4,-135.0
141.0,1.41,-135.0
142.0,1.42,-135.0
143.0,1.43,-135.0
144.0,1.44,-135.0
145.0,1.45,-135.0
146.0,1.46,-135.0
147.0,1.47,-135.0
148.0,1.48,-135.0
149.0,1.49,-135.0
150.0,1.5,-135.0
151.0,1.51,-135.0
152.0,1.52,-135.0
153.0,1.53,-135.0
154.0,1.54,-135.0
155.0,1.55,-135.0
156.0,1.56,-135.0
157.0,1.57,-135.0
158.0,1.58,-135.0
159.0,1.59,-135.0
160.0,1.6,-135.0
161.0,1.61,-135.0
162.0,1.62,-135.0
163.0,1.63,-135.0
164.0,1.64,-135.0
165.0,1.65,-135.0
166.0,1.66,-135.0
167.0,1.67,45.0
168.0,1.68,45.0
169.0,1.69,45.0
170.0,1.7,45.0
171.0,1.71,45.0
172.0,1.72,45.0
173.0,1.73,45.0
174.0,1.74,45.0
175.0,1.75,45.0
176.0,1.76,45.0
177.0,1.77,45.0
178.0,1.78,45.0
179.0,1.79,45.0
180.0,1.8,45.0
181.0,1.81,45.0
182.0,1.82,45.0
183.0,1.83,45.0
184.0,1.84,45.0
185.0,1.85,45.0
186.0,1.86,45.0
187.0,1.87,45.0
188.0,1.88,45.0
189.0,1.89,45.0
190.0,1.9,45.0
191.0,1.91,45.0
192.0,1.92,45.0
193.0,1.93,45.0
194.0,1.94,45.0
195.0,1.95,45.0
196.0,1.96,45.0
197.0,1.97,45.0
198.0,1.98,45.0
199.0,1.99,45.0
200.0,2.0,-135.0
201.0,2.01,-135.0
202.0,2.02,-135.0
203.0,2.03,-135.0
204.0,2.04,-135.0
205.0,2.05,-135.0
206.0,2.06,-135.0
207.0,2.07,-135.0
208.0,2.08,-135.0
209.0,2.09,-135.0
210.0,2.1,-135.0
211.0,2.11,-135.0
212.0,2.12,-135.0
213.0,2.13,-135.0
214.0,2.14,-135.0
215.0,2.15,-135.0
216.0,2.16,-135.0
217.0,2.17,-135.0
218.0,2.18,-135.0
219.0,2.19,-135.0
220.0,2.2,-135.0
221.0,2.21,-135.0
222.0,2.22,-135.0
223.0,2.23,-135.0
224.0,2.24,-135.0
225.0,2.25,-135.0
226.0,2.26,-135.0
227.0,2.27,-135.0
228.0,2.28,-135.0
229.0,2.29,-135.0
230.0,2.3,-135.0
231.0,2.31,-135.0
232.0,2.32,-135.0
233.0,2.33,-135.0
234.0,2.34,-135.0
235.0,2.35,-135.0
236.0,2.36,45.0
237.0,2.37,45.0
238.0,2.38,45.0
239.0,2.39,45.0
240.0,2.4,45.0
241.0,2.41,45.0
242.0,2.42,45.0
243.0,2.43,45.0
244.0,2.44,45.0
245.0,2.45,45.0
246.0,2.46,45.0
247.0,2.47,45.0
248.0,2.48,45.0
249.0,2.49,45.0
250.0,2.5,45.0
251.0,2.51,45.0
252.0,2.52,45.0
253.0,2.53,45.0
254.0,2.54,45.0
255.0,2.55,45.0
256.0,2.56,45.0
257.0,2.57,45.0
258.0,2.58,45.0
259.0,2.59,45.0
260.0,2.6,45.0
261.0,2.61,45.0
262.0,2.62,45.0
263.0,2.63,45.0
264.0,2.64,45.0
265.0,2.65,-135.0
266.0,2.66,-135.0
267.0,2.67,-135.0
268.0,2.68,-135.0
269.0,2.69,-135.0
270.0,2.7,-135.0
271.0,2.71,-135.0
272.0,2.72,-135.0
273.0,2.73,-135.0
274.0,2.74,-135.0
275.0,2.75,-135.0
276.0,2.76,-135.0
277.0,2.77,-135.0
278.0,2.78,-135.0
279.0,2.79,-135.0
280.0,2.8,-135.0
281.0,2.81,-135.0
282.0,2.82,-135.0
283.0,2.83,-135.0
284.0,2.84,-135.0
285.0,2.85,-135.0
286.0,2.86,-135.0
287.0,2.87,-135.0
288.0,2.88,-135.0
289.0,2.89,-135.0
290.0,2.9,-135.0
291.0,2.91,-135.0
292.0,2.92,-135.0
293.0,2.93,-135.0
294.0,2.94,-135.0
295.0,2.95,-135.0
296.0,2.96,-135.0
297.0,2.97,-135.0
298.0,2.98,-135.0
299.0,2.99,45.0
300.0,3.0,45.0
301.0,3.01,45.0
302.0,3.02,45.0
303.0,3.03,45.0
304.0,3.04,45.0
305.0,3.05,45.0
306.0,3.06,45.0
307.0,3.07,45.0
308.0,3.08,45.0
309.0,3.09,45.0
310.0,3.1,45.0
311.0,3.11,45.0
312.0,3.12,45.0
313.0,3.13,45.0
314.0,3.14,45.0
315.0,3.15,45.0
316.0,3.16,45.0
317.0,3.17,45.0
318.0,3.18,45.0
319.0,3.19,45.0
320.0,3.2,45.0
321.0,3.21,45.0
322.0,3.22,45.0
323.0,3.23,45.0
324.0,3.24,45.0
325.0,3.25,45.0
326.0,3.26,45.0
327.0,3.27,45.0
328.0,3.28,45.0
329.0,3.29,45.0
330.0,3.3,45.0
331.0,3.31,45.0
332.0,3.32,45.0
333.0,3.33,45.0
334.0,3.34,45.0
335.0,3.35,45.0
336.0,3.36,45.0
337.0,3.37,45.0
338.0,3.38,45.0
339.0,3.39,45.0
340.0,3.4,45.0
341.0,3.41,45.0
342.0,3.42,45.0
343.0,3.43,45.0
344.0,3.44,45.0
345.0,3.45,45.0
346.0,3.46,45.0
347.0,3.47,45.0
348.0,3.48,45.0
349.0,3.49,45.0
350.0,3.5,45.0
351.0,3.51,45.0
352.0,3.52,45.0
353.0,3.53,45.0
354.0,3.54,45.0
355.0,3.55,45.0
356.0,3.56,45.0
357.0,3.57,-135.0
358.0,3.58,-135.0
359.0,3.59,-135.0
360.0,3.6,-135.0
361.0,3.61,-135.0
362.0,3.62,-135.0
363.0,3.63,-135.0
364.0,3.64,-135.0
365.0,3.65,-135.0
366.0,3.66,-135.0
367.0,3.67,-135.0
368.0,3.68,-135.0
369.0,3.69,-135.0
370.0,3.7,-135.0
371.0,3.71,-135.0
372.0,3.72,-135.0
373.0,3.73,-135.0
374.0,3.74,-135.0
375.0,3.75,-135.0

# ***** Angles Velocities [deg.s^-1] *****
# Frame,Time,Body_1_Abs_Angle
0.0,0.0,0.0
1.0,0.01,-0.0
2.0,0.02,0.0
3.0,0.03,-0.0
4.0,0.04,0.0
5.0,0.05,-0.0
6.0,0.06,0.0
7.0,0.07,-0.0
8.0,0.08,0.0
9.0,0.09,-0.0
10.0,0.1,0.0
11.0,0.11,-0.0
12.0,0.12,0.0
13.0,0.13,-0.0
14.0,0.14,0.0
15.0,0.15,-0.0
16.0,0.16,0.0
17.0,0.17,-0.0
18.0,0.18,0.0001
19.0,0.19,-0.0002
20.0,0.2,0.0008
21.0,0.21,-0.003
22.0,0.22,0.0113
23.0,0.23,-0.0422
24.0,0.24,0.1576
25.0,0.25,-0.5882
26.0,0.26,2.1953
27.0,0.27,-8.1931
28.0,0.28,30.5771
29.0,0.29,-114.1154
30.0,0.3,-114.1154
31.0,0.31,30.5771
32.0,0.32,-8.1931
33.0,0.33,2.1953
34.0,0.34,-0.5882
35.0,0.35,0.1576
36.0,0.36,-0.0422
37.0,0.37,0.0113
38.0,0.38,-0.003
39.0,0.39,0.0008
40.0,0.4,-0.0002
41.0,0.41,0.0001
42.0,0.42,-0.0
43.0,0.43,0.0
44.0,0.44,-0.0
45.0,0.45,0.0
46.0,0.46,0.0
47.0,0.47,-0.0
48.0,0.48,0.0
49.0,0.49,-0.0
50.0,0.5,0.0
51.0,0.51,-0.0001
52.0,0.52,0.0002
53.0,0.53,-0.0008
54.0,0.54,0.003
55.0,0.55,-0.0113
56.0,0.56,0.0422
57.0,0.57,-0.1576
58.0,0.58,0.5882
59.0,0.59,-2.1953
60.0,0.6,8.1931
61.0,0.61,-30.5771
62.0,0.62,114.1154
63.0,0.63,114.1154
64.0,0.64,-30.5771
65.0,0.65,8.1931
66.0,0.66,-2.1953
67.0,0.67,0.5882
68.0,0.68,-0.1576
69.0,0.69,0.0422
70.0,0.7,-0.0113
71.0,0.71,0.003
72.0,0.72,-0.0008
73.0,0.73,0.0002
74.0,0.74,0.0
75.0,0.75,-0.0002
76.0,0.76,0.0008
77.0,0.77,-0.003
78.0,0.78,0.0113
79.0,0.79,-0.0422
80.0,0.8,0.1576
81.0,0.81,-0.5882
82.0,0.82,2.1953
83.0,0.83,-8.1931
84.0,0.84,30.5771
85.0,0.85,-114.1154
86.0,0.86,-114.1154
87.0,0.87,30.5771
88.0,0.88,-8.1931
89.0,0.89,2.1953
90.0,0.9,-0.5882
91.0,0.91,0.1576
92.0,0.92,-0.0422
93.0,0.93,0.0113
94.0,0.94,-0.003
95.0,0.95,0.0008
96.0,0.96,-0.0002
97.0,0.97,0.0
98.0,0.98,0.0002
99.0,0.99,-0.0008
100.0,1.0,0.003
101.0,1.01,-0.0113
102.0,1.02,0.0422
103.0,1.03,-0.1576
104.0,1.04,0.5882
105.0,1.05,-2.1953
106.0,1.06,8.1931
107.0,1.07,-30.5771
108.0,1.08,114.1154
109.0,1.09,114.1154
110.0,1.1,-30.5771
111.0,1.11,8.1931
112.0,1.12,-2.1953
113.0,1.13,0.5882
114.0,1.14,-0.1576
115.0,1.15,0.0422
116.0,1.16,-0.0113
117.0,1.17,0.003
118.0,1.18,-0.0008
119.0,1.19,0.0002
120.0,1.2,-0.0001
121.0,1.21,0.0
122.0,1.22,-0.0
123.0,1.23,0.0
124.0,1.24,0.0
125.0,1.25,-0.0
126.0,1.26,0.0001
127.0,1.27,-0.0002
128.0,1.28,0.0008
129.0,1.29,-0.003
130.0,1.3,0.0113
131.0,1.31,-0.0422
132.0,1.32,0.1576
133.0,1.33,-0.5882
134.0,1.34,2.1953
135.0,1.35,-8.1931
136.0,1.36,30.5771
137.0,1.37,-114.1154
138.0,1.38,-114.1154
139.0,1.39,30.5771
140.0,1.4,-8.1931
141.0,1.41,2.1953
142.0,1.42,-0.5882
143.0,1.43,0.1576
144.0,1.44,-0.0422
145.0,1.45,0.0113
146.0,1.46,-0.003
147.0,1.47,0.0008
148.0,1.48,-0.0002
149.0,1.49,0.0001
150.0,1.5,-0.0
151.0,1.51,0.0
152.0,1.52,0.0
153.0,1.53,-0.0
154.0,1.54,0.0
155.0,1.55,-0.0001
156.0,1.56,0.0002
157.0,1.57,-0.0008
158.0,1.58,0.003
159.0,1.59,-0.0113
160.0,1.6,0.0422
161.0,1.61,-0.1576
162.0,1.62,0.5882
163.0,1.63,-2.1953
164.0,1.64,8.1931
165.0,1.65,-30.5771
166.0,1.66,114.1154
167.0,1.67,114.1154
168.0,1.68,-30.5771
169.0,1.69,8.1931
170.0,1.7,-2.1953
171.0,1.71,0.5882
172.0,1.72,-0.1576
173.0,1.73,0.0422
174.0,1.74,-0.0113
175.0,1.75,0.003
176.0,1.76,-0.0008
177.0,1.77,0.0002
178.0,1.78,-0.0001
179.0,1.79,0.0
180.0,1.8,-0.0
181.0,1.81,0.0
182.0,1.82,-0.0
183.0,1.83,-0.0
184.0,1.84,0.0
185.0,1.85,-0.0
186.0,1.86,0.0
187.0,1.87,-0.0
188.0,1.88,0.0001
189.0,1.89,-0.0002
190.0,1.9,0.0008
191.0,1.91,-0.003
192.0,1.92,0.0113
193.0,1.93,-0.0422
194.0,1.94,0.1576
195.0,1.95,-0.5882
196.0,1.96,2.1953
197.0,1.97,-8.1931
198.0,1.98,30.5771
199.0,1.99,-114.1154
200.0,2.0,-114.1154
201.0,2.01,30.5771
202.0,2.02,-8.1931
203.0,2.03,2.1953
204.0,2.04,-0.5882
205.0,2.05,0.1576
206.0,2.06,-0.0422
207.0,2.07,0.0113
208.0,2.08,-0.003
209.0,2.09,0.0008
210.0,2.1,-0.0002
211.0,2.11,0.0001
212.0,2.12,-0.0
213.0,2.13,0.0
214.0,2.14,-0.0
215.0,2.15,0.0
216.0,2.16,-0.0
217.0,2.17,0.0
218.0,2.18,-0.0
219.0,2.19,0.0
220.0,2.2,-0.0
221.0,2.21,0.0
222.0,2.22,-0.0
223.0,2.23,0.0
224.0,2.24,-0.0001
225.0,2.25,0.0002
226.0,2.26,-0.0008
227.0,2.27,0.003
228.0,2.28,-0.0113
229.0,2.29,0.0422
230.0,2.3,-0.1576
231.0,2.31,0.5882
232.0,2.32,-2.1953
233.0,2.33,8.1931
234.0,2.34,-30.5771
235.0,2.35,114.1154
236.0,2.36,114.1154
237.0,2.37,-30.5771
238.0,2.38,8.1931
239.0,2.39,-2.1953
240.0,2.4,0.5882
241.0,2.41,-0.1576
242.0,2.42,0.0422
243.0,2.43,-0.0113
244.0,2.44,0.003
245.0,2.45,-0.0008
246.0,2.46,0.0002
247.0,2.47,-0.0001
248.0,2.48,0.0
249.0,2.49,-0.0
250.0,2.5,-0.0
251.0,2.51,0.0
252.0,2.52,-0.0
253.0,2.53,0.0001
254.0,2.54,-0.0002
255.0,2.55,0.0008
256.0,2.56,-0.003
257.0,2.57,0.0113
258.0,2.58,-0.0422
259.0,2.59,0.1576
260.0,2.6,-0.5882
261.0,2.61,2.1953
262.0,2.62,-8.1931
263.0,2.63,30.5771
264.0,2.64,-114.1154
265.0,2.65,-114.1154
266.0,2.66,30.5771
267.0,2.67,-8.1931
268.0,2.68,2.1953
269.0,2.69,-0.5882
270.0,2.7,0.1576
271.0,2.71,-0.0422
272.0,2.72,0.0113
273.0,2.73,-0.003
274.0,2.74,0.0008
275.0,2.75,-0.0002
276.0,2.76,0.0001
277.0,2.77,-0.0
278.0,2.78,0.0
279.0,2.79,-0.0
280.0,2.8,0.0
281.0,2.81,-0.0
282.0,2.82,0.0
283.0,2.83,-0.0
284.0,2.84,0.0
285.0,2.85,-0.0
286.0,2.86,0.0
287.0,2.87,-0.0001
288.0,2.88,0.0002
289.0,2.89,-0.0008
290.0,2.9,0.003
291.0,2.91,-0.0113
292.0,2.92,0.0422
293.0,2.93,-0.1576
294.0,2.94,0.5882
295.0,2.95,-2.1953
296.0,2.96,8.1931
297.0,2.97,-30.5771
298.0,2.98,114.1154
299.0,2.99,114.1154
300.0,3.0,-30.5771
301.0,3.01,8.1931
302.0,3.02,-2.1953
303.0,3.03,0.5882
304.0,3.04,-0.1576
305.0,3.05,0.0422
306.0,3.06,-0.0113
307.0,3.07,0.003
308.0,3.08,-0.0008
309.0,3.09,0.0002
310.0,3.1,-0.0001
311.0,3.11,0.0
312.0,3.12,-0.0
313.0,3.13,0.0
314.0,3.14,-0.0
315.0,3.15,0.0
316.0,3.16,-0.0
317.0,3.17,0.0
318.0,3.18,-0.0
319.0,3.19,0.0
320.0,3.2,-0.0
321.0,3.21,0.0
322.0,3.22,-0.0
323.0,3.23,0.0
324.0,3.24,-0.0
325.0,3.25,0.0
326.0,3.26,-0.0
327.0,3.27,0.0
328.0,3.28,-0.0
329.0,3.29,0.0
330.0,3.3,-0.0
331.0,3.31,0.0
332.0,3.32,-0.0
333.0,3.33,0.0
334.0,3.34,-0.0
335.0,3.35,0.0
336.0,3.36,-0.0
337.0,3.37,0.0
338.0,3.38,-0.0
339.0,3.39,0.0
340.0,3.4,-0.0
341.0,3.41,0.0
342.0,3.42,-0.0
343.0,3.43,0.0
344.0,3.44,-0.0
345.0,3.45,0.0001
346.0,3.46,-0.0002
347.0,3.47,0.0008
348.0,3.48,-0.003
349.0,3.49,0.0113
350.0,3.5,-0.0422
351.0,3.51,0.1576
352.0,3.52,-0.5882
353.0,3.53,2.1953
354.0,3.54,-8.1931
355.0,3.55,30.5771
356.0,3.56,-114.1154
357.0,3.57,-114.1154
358.0,3.58,30.5771
359.0,3.59,-8.1931
360.0,3.6,2.1953
361.0,3.61,-0.5882
362.0,3.62,0.1576
363.0,3.63,-0.0422
364.0,3.64,0.0113
365.0,3.65,-0.003
366.0,3.66,0.0008
367.0,3.67,-0.0002
368.0,3.68,0.0001
369.0,3.69,-0.0
370.0,3.7,0.0
371.0,3.71,-0.0
372.0,3.72,0.0
373.0,3.73,-0.0
374.0,3.74,0.0
375.0,3.75,-0.0

# ***** Angles Accelerations [deg.s^-2] *****
# Frame,Time,Body_1_Abs_Angle
0.0,0.0,-0.0
1.0,0.01,0.0
2.0,0.02,0.0
3.0,0.03,-0.0
4.0,0.04,0.0
5.0,0.05,-0.0
6.0,0.06,0.0
7.0,0.07,-0.0
8.0,0.08,0.0
9.0,0.09,-0.0
10.0,0.1,0.0
11.0,0.11,-0.0
12.0,0.12,0.0
13.0,0.13,-0.0
14.0,0.14,0.0
15.0,0.15,-0.0
16.0,0.16,0.0
17.0,0.17,-0.0001
18.0,0.18,0.0002
19.0,0.19,-0.0008
20.0,0.2,0.0028
21.0,0.21,-0.0105
22.0,0.22,0.0392
23.0,0.23,-0.1463
24.0,0.24,0.546
25.0,0.25,-2.0377
26.0,0.26,7.6049
27.0,0.27,-28.3818
28.0,0.28,105.9223
29.0,0.29,-395.3074
30.0,0.3,395.3074
31.0,0.31,-105.9223
32.0,0.32,28.3818
33.0,0.33,-7.6049
34.0,0.34,2.0377
35.0,0.35,-0.546
36.0,0.36,0.1463
37.0,0.37,-0.0392
38.0,0.38,0.0105
39.0,0.39,-0.0028
40.0,0.4,0.0008
41.0,0.41,-0.0002
42.0,0.42,0.0001
43.0,0.43,-0.0
44.0,0.44,0.0
45.0,0.45,-0.0
46.0,0.46,0.0
47.0,0.47,-0.0
48.0,0.48,0.0
49.0,0.49,-0.0
50.0,0.5,0.0001
51.0,0.51,-0.0002
52.0,0.52,0.0008
53.0,0.53,-0.0028
54.0,0.54,0.0105
55.0,0.55,-0.0392
56.0,0.56,0.1463
57.0,0.57,-0.546
58.0,0.58,2.0377
59.0,0.59,-7.6049
60.0,0.6,28.3818
61.0,0.61,-105.9223
62.0,0.62,395.3074
63.0,0.63,-395.3074
64.0,0.64,105.9223
65.0,0.65,-28.3818
66.0,0.66,7.6049
67.0,0.67,-2.0377
68.0,0.68,0.546
69.0,0.69,-0.1463
70.0,0.7,0.0392
71.0,0.71,-0.0105
72.0,0.72,0.0028
73.0,0.73,-0.0008
74.0,0.74,0.0004
75.0,0.75,-0.0008
76.0,0.76,0.0028
77.0,0.77,-0.0105
78.0,0.78,0.0392
79.0,0.79,-0.1463
80.0,0.8,0.546
81.0,0.81,-2.0377
82.0,0.82,7.6049
83.0,0.83,-28.3818
84.0,0.84,105.9223
85.0,0.85,-395.3074
86.0,0.86,395.3074
87.0,0.87,-105.9223
88.0,0.88,28.3818
89.0,0.89,-7.6049
90.0,0.9,2.0377
91.0,0.91,-0.546
92.0,0.92,0.1463
93.0,0.93,-0.0392
94.0,0.94,0.0105
95.0,0.95,-0.0028
96.0,0.96,0.0008
97.0,0.97,-0.0004
98.0,0.98,0.0008
99.0,0.99,-0.0028
100.0,1.0,0.0105
101.0,1.01,-0.0392
102.0,1.02,0.1463
103.0,1.03,-0.546
104.0,1.04,2.0377
105.0,1.05,-7.6049
106.0,1.06,28.3818
107.0,1.07,-105.9223
108.0,1.08,395.3074
109.0,1.09,-395.3074
110.0,1.1,105.9223
111.0,1.11,-28.3818
112.0,1.12,7.6049
113.0,1.13,-2.0377
114.0,1.14,0.546
115.0,1.15,-0.1463
116.0,1.16,0.0392
117.0,1.17,-0.0105
118.0,1.18,0.0028
119.0,1.19,-0.0008
120.0,1.2,0.0002
121.0,1.21,-0.0001
122.0,1.22,0.0
123.0,1.23,-0.0
124.0,1.24,0.0
125.0,1.25,-0.0001
126.0,1.26,0.0002
127.0,1.27,-0.0008
128.0,1.28,0.0028
129.0,1.29,-0.0105
130.0,1.3,0.0392
131.0,1.31,-0.1463
132.0,1.32,0.546
133.0,1.33,-2.0377
134.0,1.34,7.6049
135.0,1.35,-28.3818
136.0,1.36,105.9223
137.0,1.37,-395.3074
138.0,1.38,395.3074
139.0,1.39,-105.9223
140.0,1.4,28.3818
141.0,1.41,-7.6049
142.0,1.42,2.0377
143.0,1.43,-0.546
144.0,1.44,0.1463
145.0,1.45,-0.0392
146.0,1.46,0.0105
147.0,1.47,-0.0028
148.0,1.48,0.0008
149.0,1.49,-0.0002
150.0,1.5,0.0001
151.0,1.51,-0.0
152.0,1.52,0.0
153.0,1.53,-0.0
154.0,1.54,0.0001
155.0,1.55,-0.0002
156.0,1.56,0.0008
157.0,1.57,-0.0028
158.0,1.58,0.0105
159.0,1.59,-0.0392
160.0,1.6,0.1463
161.0,1.61,-0.546
162.0,1.62,2.0377
163.0,1.63,-7.6049
164.0,1.64,28.3818
165.0,1.65,-105.9223
166.0,1.66,395.3074
167.0,1.67,-395.3074
168.0,1.68,105.9223
169.0,1.69,-28.3818
170.0,1.7,7.6049
171.0,1.71,-2.0377
172.0,1.72,0.546
173.0,1.73,-0.1463
174.0,1.74,0.0392
175.0,1.75,-0.0105
176.0,1.76,0.0028
177.0,1.77,-0.0008
178.0,1.78,0.0002
179.0,1.79,-0.0001
180.0,1.8,0.0
181.0,1.81,-0.0
182.0,1.82,0.0
183.0,1.83,-0.0
184.0,1.84,0.0
185.0,1.85,-0.0
186.0,1.86,0.0
187.0,1.87,-0.0001
188.0,1.88,0.0002
189.0,1.89,-0.0008
190.0,1.9,0.0028
191.0,1.91,-0.0105
192.0,1.92,0.0392
193.0,1.93,-0.1463
194.0,1.94,0.546
195.0,1.95,-2.0377
196.0,1.96,7.6049
197.0,1.97,-28.3818
198.0,1.98,105.9223
199.0,1.99,-395.3074
200.0,2.0,395.3074
201.0,2.01,-105.9223
202.0,2.02,28.3818
203.0,2.03,-7.6049
204.0,2.04,2.0377
205.0,2.05,-0.546
206.0,2.06,0.1463
207.0,2.07,-0.0392
208.0,2.08,0.0105
209.0,2.09,-0.0028
210.0,2.1,0.0008
211.0,2.11,-0.0002
212.0,2.12,0.0001
213.0,2.13,-0.0
214.0,2.14,0.0
215.0,2.15,-0.0
216.0,2.16,0.0
217.0,2.17,-0.0
218.0,2.18,-0.0
219.0,2.19,0.0
220.0,2.2,-0.0
221.0,2.21,0.0
222.0,2.22,-0.0
223.0,2.23,0.0001
224.0,2.24,-0.0002
225.0,2.25,0.0008
226.0,2.26,-0.0028
227.0,2.27,0.0105
228.0,2.28,-0.0392
229.0,2.29,0.1463
230.0,2.3,-0.546
231.0,2.31,2.0377
232.0,2.32,-7.6049
233.0,2.33,28.3818
234.0,2.34,-105.9223
235.0,2.35,395.3074
236.0,2.36,-395.3074
237.0,2.37,105.9223
238.0,2.38,-28.3818
239.0,2.39,7.6049
240.0,2.4,-2.0377
241.0,2.41,0.546
242.0,2.42,-0.1463
243.0,2.43,0.0392
244.0,2.44,-0.0105
245.0,2.45,0.0028
246.0,2.46,-0.0008
247.0,2.47,0.0002
248.0,2.48,-0.0001
249.0,2.49,0.0
250.0,2.5,-0.0
251.0,2.51,0.0
252.0,2.52,-0.0001
253.0,2.53,0.0002
254.0,2.54,-0.0008
255.0,2.55,0.0028
256.0,2.56,-0.0105
257.0,2.57,0.0392
258.0,2.58,-0.1463
259.0,2.59,0.546
260.0,2.6,-2.0377
261.0,2.61,7.6049
262.0,2.62,-28.3818
263.0,2.63,105.9223
264.0,2.64,-395.3074
265.0,2.65,395.3074
266.0,2.66,-105.9223
267.0,2.67,28.3818
268.0,2.68,-7.6049
269.0,2.69,2.0377
270.0,2.7,-0.546
271.0,2.71,0.1463
272.0,2.72,-0.0392
273.0,2.73,0.0105
274.0,2.74,-0.0028
